,Participantes,Condicion,Grupo,Banda,Tipo,Fp1_A-F3_B,Fp1_A-C3_B,Fp1_A-O1_B,Fp1_A-F7_B,Fp1_A-T3_B,Fp1_A-T5_B,Fp1_A-Fp2_B,Fp1_A-F4_B,Fp1_A-C4_B,Fp1_A-O2_B,Fp1_A-F8_B,Fp1_A-T4_B,Fp1_A-T6_B,F3_A-C3_B,F3_A-O1_B,F3_A-F7_B,F3_A-T3_B,F3_A-T5_B,F3_A-Fp2_B,F3_A-F4_B,F3_A-C4_B,F3_A-O2_B,F3_A-F8_B,F3_A-T4_B,F3_A-T6_B,C3_A-O1_B,C3_A-F7_B,C3_A-T3_B,C3_A-T5_B,C3_A-Fp2_B,C3_A-F4_B,C3_A-C4_B,C3_A-O2_B,C3_A-F8_B,C3_A-T4_B,C3_A-T6_B,O1_A-F7_B,O1_A-T3_B,O1_A-T5_B,O1_A-Fp2_B,O1_A-F4_B,O1_A-C4_B,O1_A-O2_B,O1_A-F8_B,O1_A-T4_B,O1_A-T6_B,F7_A-T3_B,F7_A-T5_B,F7_A-Fp2_B,F7_A-F4_B,F7_A-C4_B,F7_A-O2_B,F7_A-F8_B,F7_A-T4_B,F7_A-T6_B,T3_A-T5_B,T3_A-Fp2_B,T3_A-F4_B,T3_A-C4_B,T3_A-O2_B,T3_A-F8_B,T3_A-T4_B,T3_A-T6_B,T5_A-Fp2_B,T5_A-F4_B,T5_A-C4_B,T5_A-O2_B,T5_A-F8_B,T5_A-T4_B,T5_A-T6_B,Fp2_A-F4_B,Fp2_A-C4_B,Fp2_A-O2_B,Fp2_A-F8_B,Fp2_A-T4_B,Fp2_A-T6_B,F4_A-C4_B,F4_A-O2_B,F4_A-F8_B,F4_A-T4_B,F4_A-T6_B,C4_A-O2_B,C4_A-F8_B,C4_A-T4_B,C4_A-T6_B,O2_A-F8_B,O2_A-T4_B,O2_A-T6_B,F8_A-T4_B,F8_A-T6_B,T4_A-T6_B
0,P01AP02A,EX,,AL1,RNG,0.002176752460016,0.0062586919132467,0.1117790640034322,-0.1099952689123015,0.1073454726910477,0.163493650477187,-0.1261005724947567,0.0449980347251059,-0.0469337340957253,0.055608575695595,-0.045575213581911,-0.0239078965970291,0.0104896393920839,0.0438517877640668,0.0272926366675579,0.0029599730317021,0.0844077939012361,0.0196989927650063,-0.0393144761171735,-0.0008474212694016,0.0166403521839677,0.0238875029062892,-0.0665036269542345,0.0153469703986947,0.0512180812706163,0.0439382815864092,-0.1016140381942821,0.0144334554386882,0.0338162774515438,0.0145899636174332,0.1099449353794731,-0.0200358624645047,0.0471214232851448,-0.0113283687787713,-0.0482132134237033,-0.0671182200203709,0.0773938872391715,-0.077948455633779,-0.1107463895488381,0.0925311852145894,-0.063899429233138,0.0811135406087389,0.0055466413978174,0.0666212016582841,0.0582867087204124,0.0369668888622023,0.0683347475616,0.1356296914395605,-0.0861172226022341,0.0978041220404139,-0.0271448444755205,0.0873626506777412,-0.0112414213419928,0.0201734220800001,0.0074370502218341,-0.1297714128972849,0.1263911155663516,-0.0487423513359277,0.0662364027962753,-0.1225300807387095,0.0461360860896944,-0.0041462509578047,-0.0189989183250306,0.1912539358667194,-0.050975521888794,0.1223604460788128,-0.0441700101176338,0.1097229503666305,0.0438297335022091,0.0267227951086877,0.0576112356871398,-0.1379116706431722,0.007612030357637,-0.1252333582745557,-0.0748004606902005,-0.0769478322853341,0.137279672932778,-0.0034873339750395,0.0592480834888138,0.0731044406766542,0.1137168091738423,-0.0753226873810436,-0.0053310661928556,-0.0661221373497749,0.0670826278465594,0.0425295760567374,0.0542535427510137,-0.0233432664569394,-0.0867626333832671,-0.0222803040705528,0.0301950851433236
1,P01AP02A,EX,,AL2,RNG,-0.1178652922053672,0.0307796395517378,0.1389425632916729,0.0463202656648473,0.1216237520339692,0.1807950479951763,-0.1204881136511427,-0.1718695537621076,-0.1236976211164079,-0.0073425644961506,-0.0940122945813903,-0.0767343530465082,0.0988280598230961,0.0186939393226786,0.1120681807611959,-0.0121909721445657,-0.1024388373913741,-0.0222144835089609,0.0937646793753832,-0.0363010900283027,-0.076474814243414,-0.0340034531680968,0.0058584055352772,-0.0957649695156417,-0.0780108403128885,-0.01307732407709,0.0382542736673741,0.1487356447900392,0.0135080617397143,-0.0062229120163604,-0.0543821352875111,-0.049548472829587,-0.063754162792028,-0.007246756967303,-0.0516506507316674,0.0764019473799717,-0.0157937177238064,-0.1048588641509936,-0.1218721711343407,0.1459244438567475,0.0389354448786524,0.0426376888319645,-0.0396994993044981,0.0137879356278948,0.0025481547990282,-0.1017616319852662,0.2062947365354089,0.1613222190653173,-0.1040650673292766,-0.0996063485164013,-0.0697013875683966,-0.0743937340211184,-0.0771092082214424,-0.0239767465173325,0.0516719464720786,-0.1643286115684888,0.149056533049376,0.0698134357646083,0.054210105689974,0.049539439628155,0.0958672396453442,-0.0713157698893914,-0.1190723004336353,0.151176606623541,0.0905938187742311,0.017246107517334,-0.0091951158490837,0.0031896776530611,-0.0240746988729795,-0.1257236038409878,-0.122627631315943,-0.0648201337632166,0.0960277630834537,-0.0678720781535887,-0.0607990349382188,0.1470673972284339,-0.0908322765125118,-0.0611145733936892,-0.0914834201167245,-0.0391157493012285,-0.0985601906187642,0.0347482145248915,0.0055007934345572,0.1035861081354591,-0.0215318999061003,0.1043748168552001,0.0370837557023039,-0.1211563117011674,0.030845815211102,0.0619591219038546,-0.0830284836377428
2,P01AP02A,EX,,BB,RNG,-0.0380395305502349,0.02815095276273,-0.0187919144903743,0.0338410449427188,0.0505986367392049,0.0337062215495758,-0.0270760763615257,-0.0419858093103784,0.0193833939794262,0.0048094406333793,-0.0528453632394662,-0.0050481722412722,0.0184137193348822,-0.0152640325465867,0.009705696527034,-0.0011373228776359,-0.0124259559291098,-0.0010236979112352,0.0040383774153493,0.0057353817850073,-0.0055997148373846,-0.0387782526445374,0.0274819142188355,-0.0245580574467749,-0.0542136077105354,-0.0337563119078879,0.036328168427232,0.0319484839746327,0.0120556133860172,-0.0131764441799962,-0.0249670110852619,0.0163359816670782,-0.0045381604234808,-0.0533371118151003,0.00116313380956,0.0172191874886289,-0.0500654249032593,-0.0164084601456692,0.0071765075560831,0.0124530842919325,0.0295373111961218,-0.0184292142587146,-0.0011184117826506,0.0577522279213356,0.0114484374134903,-0.0015330638300719,0.028359224128198,0.0132582201549632,-0.0385991352572618,-0.0173420452945931,0.02914305149864,0.0379687625643578,-0.0502911846340253,0.0080789174379621,0.0276065809009654,-0.0048537139073358,0.0113387689510585,0.0317298751165385,-0.0398465821579842,0.0003983798187318,0.0262575698359545,-0.0091524392063252,-0.0167473579389414,0.0107577193273645,0.0324435194192086,-0.0128133719007131,0.0116680934832196,0.0657657013209985,0.0073871158684385,0.0068462720811192,-0.0331778971743617,-0.0101188711849668,-0.0168385644871206,-0.0781299763431385,-0.0101600226221458,-0.01345292381765,0.0037825433357255,0.0026019655194204,0.0447377211374009,0.0250854032796991,0.005766642059673,0.0090472094757035,0.0161836304889083,0.0018417629949855,-0.0244720050441189,0.0619815307987053,0.0163233924755168,-0.0023200949189968,0.0033909488939036,-0.0082874407343562,0.0165334607201505
3,P01AP02A,EX,,BT,RNG,-0.0370782909719121,-0.0440294045293836,0.0085613864216416,-0.0186877225133655,0.0793435974099052,0.077283845371854,0.0219662616312557,-0.0020665318964049,0.0125744113745274,-0.0497454477785217,0.0036857878490245,0.0095656055379441,-0.0727516621944431,-0.0156810190656109,0.0156958350150531,-0.0021917504288426,0.0046044399316216,0.0161938562332563,-0.0703110465960572,0.0235497276749259,-0.0302816141333662,-0.0116564394074438,-0.0275468197223128,0.0160407414383154,-0.009292514083194,-0.0282925700623336,0.041187885665335,-0.0872194279254346,-0.0438798782799176,0.0402482740089221,-0.0192758801220719,0.0209097784746857,-0.0058947624416779,0.050695939415473,-0.0053092822309067,0.0475954037823658,-0.0389626806705034,-0.0099384558829064,-0.0065281852070061,-0.0357831614107876,0.0034819586988198,-0.0433430691596524,0.0574195783201491,-0.0644077313590512,-0.0471984491910063,0.0949802553109821,0.0247256089007322,0.0419082355762676,0.0413183166897826,-0.0255382873337168,0.0153552303236205,-0.0198966491759177,0.0387455108941209,0.036472950646206,-0.0420383446775284,-0.0535498816520932,0.0538128398077646,0.0353458707897789,0.0115721683331749,0.0848543793986621,-0.0053851133845332,-0.0162664680327227,0.0332915909576624,-0.0094950172341532,0.0384880904446528,-0.0309158660189987,0.0573872309963185,-0.0601780057179926,-0.0645976172790747,0.0810864745809144,0.0003340972983799,0.0167581779485286,-0.0424704930231947,0.0476264970418686,0.031178595271798,-0.0358631493907173,-0.0554527996389312,-0.0538222155323945,-0.0434652807016106,0.0086528225860611,-0.0051899199739338,0.0164688822899106,-0.0007705602391055,0.0313937881194828,-0.0633805822593685,-0.0595553372715165,-0.0159945515696007,0.0750333960840083,0.0534996447862905,-0.0440168186612205,-0.0011238567243185
4,P01AP02A,EX,,DL,RNG,-0.0989343939509869,0.0157304897121469,-0.058044777042913,0.0279746583463704,0.0287566227814338,0.0625412734893947,-0.0206878078293496,-0.0751788541604005,0.0473361162739636,-0.0125215945450007,-0.0496664832147217,0.0083247867682629,0.0215871266416466,-0.0172577937245957,-0.0215745785527972,-0.0257799778163599,0.0093345654749989,-0.007815432398575,0.0212319720124142,0.0369311441967702,0.0216672896575478,-0.0651321798711439,0.0648162338951479,-0.0197829366705829,-0.0673036891859787,-0.0434066150410046,0.0176440238427403,0.0174909444543125,0.0369545031180949,-0.0023681473943679,-0.0277752450985237,0.0499746985254053,0.0178734086659493,-0.0542077183415842,0.0137346234451886,0.0280636694702745,-0.0542242862497022,0.0182349336955506,0.0077275188558946,0.0092750256517822,0.0391983232102526,-0.0478599039891815,0.0046341277466345,0.0647141062321485,0.017013225423475,-0.0039374297063132,0.0052069407272956,0.0352399483506446,-0.0491662868206627,-0.0067187911720748,0.0652053757333974,0.067043571756084,-0.0487032648559718,0.0417183013944121,0.0738441127564497,-0.0253929751769839,0.0077610066442664,0.0573798735003716,-0.0771259167216533,0.0035933791341748,0.0143349715369406,-0.0242054080197419,-0.0464429497969841,0.0086019994867228,0.0463719512198159,-0.0325713145197856,0.0364954326256467,0.0811679692766181,0.0132937334373665,0.0018651484278308,-0.089868123153229,-0.0099757462321935,-0.0608111924413921,-0.0988146038476217,-0.0554590745062356,-0.0471153568790013,0.0049506131946892,-0.0161776374893569,0.0589500020046568,0.0403939786631964,0.0221259330689403,0.0130474533020391,-0.010162695547727,-0.018266303409184,-0.0376971258569966,0.0775643642683591,0.0230355315465148,0.0071299045974846,-0.032592352660213,-0.0123012703221142,0.0377296734677744
5,P01AP02A,EX,,GM,RNG,0.0408705551403049,0.0503335403075468,-0.0122168395762178,-0.0164181136404291,0.0520131269794457,0.0329643671455696,0.0248078712257281,-0.0510177552029874,0.0029503617042831,-0.0279814086399677,0.0013138829411282,-0.0612791244070722,-0.0163008562218438,-0.005176412366832,0.0107136807378472,0.0009971870935286,-0.0456125219755747,0.007175001364893,0.0016336864688873,0.0180847087312117,0.0221805815871099,0.029226462120446,0.0131451409528097,0.0166834551362798,-0.0116141016681782,-0.0327333396908636,-0.0227096265389139,0.0459172783444658,-0.0168538700987015,-0.0359267922295099,-0.019710780221001,-0.0336655790903172,-0.0423521825108942,-0.0786027663802486,0.0372903130294226,0.0365667023127466,-0.0068842714957194,-0.0634022070711925,-0.0097290639558782,-0.0561487342955785,0.0697549126928551,0.0026820106130766,0.1120193735675143,0.012149477043943,-0.0593250343051479,0.0543253681161827,0.0413203149290754,0.0237504751495028,0.0138791369708175,-0.0466850206012612,0.0089943899360827,-0.0309257550723647,0.0511263506324783,-0.0360767806507199,-0.0284020084238285,0.0081804920259496,-0.0646536998188118,-0.0650372300621727,0.0224043370116294,0.0283900327747004,0.0428132004512324,-0.0259464854060868,0.0107220823886478,-0.0602017051384603,-0.0230629854689189,0.0028428061529455,0.0082541693290496,0.0424079632351964,-0.0317214118799102,0.0553682514365177,0.0396740139917382,0.0524696750085147,-0.0236150019429534,0.0705378208163603,0.0801812377729286,-0.0369622785929953,-0.0173692893134933,0.027997652886891,-0.0438978042712115,0.0365452488089915,0.0197371309970805,0.0438832763839552,-0.0432948483999747,0.0295330702684271,0.0099038363076438,0.0010656064815213,-0.001810191153983,0.0563285048292632,0.0550900742858011,-0.0819937058701336,0.0166508948786724
6,P01AP02A,EX,,GM2,RNG,0.0616412774486412,-0.0696555116061863,0.0155236406571874,-0.0461581265375118,0.0527520247743966,-0.020711576053863,0.0617649518377501,-0.0108361621210488,0.025786941394479,-0.0558920648617937,0.0149369744889072,0.1010196492759445,-0.0362738630640453,-0.0115490920241242,-0.0062083933405148,0.0087637689512861,0.0235076778591198,0.0329594066376611,0.0427092581117243,0.0193272742671634,-0.0211918741415932,-0.1149706504855401,-0.0116298600195267,-0.0511525933982103,-0.0221171948567219,-0.0614191321599878,-0.0348209142642372,-0.0398823251627319,-0.0544329400177662,0.002652406169193,0.0443473748788296,0.1083325887503672,-0.0183716983198482,0.0595263625480757,0.0028389774541792,0.040818307876379,0.0393445324252874,-0.0099925900453564,-0.0344480879046762,0.0375601292463756,0.066278723936856,-0.0037430002509632,-0.0086190142299747,-0.0086563628496969,-0.1005923421976238,0.0724176071387185,0.0624772058785255,0.0753976413492247,-0.0757325387618633,-0.0495174547318448,-0.1142093333472431,-0.0207952936642667,-0.0560971110089708,0.0926025473127498,-0.0704119270317185,0.0375017653294452,0.0432914181817898,-0.0245045876491953,0.016920232099237,-0.0107963176012235,-0.04971718460695,-0.0589171800127462,0.0778038948404646,-0.0598492166170523,0.0044040204971947,-0.0515242276739691,0.0441123454349668,-0.0330911109113419,-0.0215609842493554,-0.0274889378343814,-0.0321821076683238,-0.0162715825722973,0.0134488577479301,-0.0141361823258871,-0.0088969639086097,-0.1264442735642601,0.0282855631288683,0.032699257909691,0.0497099917321411,0.0044081883906515,0.0417784382034215,-0.0143394474007365,0.0046769367673333,-0.0056270430691288,-0.02165349241846,0.0179175736116566,-0.0829127376618788,0.0825021939816876,0.061207217015469,-0.0299851322392882,0.0141360533964592
7,P01AP02A,EX,,TH,RNG,-0.0326830678811711,-0.060220855343285,0.0173904137799692,-0.0363003512702665,0.0234601107216611,0.0518055741244971,-0.023086803942134,0.0354943438998297,0.0577514625560631,0.0264189434666914,0.0363568053285578,0.0324833554858977,0.03040392758709,-0.0344472982087187,0.050061347749661,-0.0488005585728778,0.0557697926383294,0.0243705888999536,-0.0243887316210338,0.0539179394702936,0.0559534139218274,0.0246102554192443,0.0152361307698163,-0.012767124157288,-0.0261755232170017,-0.0308186828369388,0.0083281745045738,0.0098404682674809,0.0338553764642384,-0.0053847136634187,-0.0103902517955998,0.0349578279632417,-0.0619281418917464,0.032390694933232,0.0076182672269458,-0.0137853836831062,-0.0074658748079996,-0.0252788568091954,-0.0146508262278407,0.0197581759654264,-0.0110839710784428,-0.0257874158620985,0.0128567739258453,-0.0112867855322954,-0.0220182459638263,0.0058994775845769,0.017462116836041,0.0376496602005617,-0.0163704207328245,-0.0126712418818934,0.0321784055917391,-0.0099173355938095,0.0376155098669953,0.0233648195214164,0.034410417788189,-0.0266399490834575,0.0170669701149373,-0.0436620049595249,-0.0152260731596734,-0.0220805233023913,0.0007538834026305,-0.0054155406789406,-0.0040779092271274,0.0632076214232365,-0.0220677554452236,-0.0117770403647593,-0.0318440565144892,0.0131997465573566,-0.0243423540981622,-0.0089433623816142,0.0542809473360296,0.0237587895268159,0.0568147558061099,0.0049252088557501,0.0624629164912803,0.0576595105037061,-0.0529561158416612,0.0316983398111402,-0.0534971151920366,-0.0653881872563453,-0.0738237137165132,0.0108464679791856,-0.0278385425031603,-0.006690746649918,-0.0284692662841417,-0.0629719419811237,-0.0618946040655929,-0.0394072859874545,0.0001789120507913,-0.0498673673960655,-0.0223136163065104
8,P01AP02B,EX,,AL1,RNG,0.021561828634412,0.0969858232433975,-0.0995571027569396,0.1006957612544271,-0.0743642650998432,-0.0224108445737951,-0.0178924185161012,-0.0407435868703824,-0.0774640599631195,-0.0936312126768725,-0.0725120365990909,-0.1002611547922728,-0.0703682168140492,0.1368437214753157,-0.044250252234082,0.0852857373566713,0.0147883732366318,-0.0268112116050461,-0.0420421867026494,-0.1512512997758668,-0.063559119257465,-0.1023471842249836,-0.0689868206390566,-0.0896821508993444,-0.0015685594651251,-0.0889510344231857,0.1119886741888636,0.1292685841949196,0.0596212944990434,-0.0901480920107577,-0.0821476362013469,-0.0572872107676509,-0.1218258153819989,-0.0619950187899323,-0.0559584803250308,0.0166693668328693,-0.0468484060786919,0.0266895246784383,0.0228972800702411,0.0101042654784285,0.1485908532277453,0.085909200232633,0.1068535583940634,0.0426036070618487,0.0791176762086922,0.0524948541253582,0.0531944920628949,-0.0070714577902041,-0.0477295488705217,-0.1095149515238502,-0.1032782748108713,-0.1338206036264251,-0.1338392707870112,-0.0946056253115358,-0.0348429650688294,0.028946502014119,-0.0276129782637328,-0.030878642887506,-0.0470916379958955,-0.0565457562271238,-0.0469946659735302,-0.0755852491991412,-0.0116941622539405,-0.0090733594145372,0.0599080703549445,0.0512077717706139,0.0239423335348293,-0.0034138898113697,-0.0901984550717715,-0.0065348050238456,-0.0341086858651724,-0.0027268171198218,-0.0311353870225006,0.0064691887873127,-0.045999953752942,-0.0811008900163169,-0.0932657288979536,-0.0100843773248639,-0.0462967878813603,0.0271154089023481,0.001304170569824,0.0574314778083768,0.1074027271193738,0.0647305595620074,-0.0174116262591978,0.0696893643428719,0.153529466671009,0.0846692896247397,0.1026526907622298,0.0369653917274218,0.0727033034945431
9,P01AP02B,EX,,AL2,RNG,-0.1027206727945672,0.1328197623761038,0.0916469779978175,0.0805114693187598,0.0511174422861777,0.0170356550706778,-0.0896091402089968,-0.0535181334484954,-0.1375187034244448,0.0016304228358395,-0.1213788481887037,-0.0168554183313582,0.0126506280322212,-0.0252485433719228,0.0167752782909928,-0.0091598058005196,-0.1003255600659882,-0.0027363223115223,-0.0394056438625169,0.038545072926629,-0.0095777372732508,0.0077731616406344,-0.0515576141617844,0.0939592065118157,0.0571591518423273,-0.0555475285559941,-0.0796601387115094,-0.0997210969994276,-0.0057672104387247,0.013290206100971,0.1110106669395853,0.0895128687158054,0.0900775107414726,0.066736931091195,0.0756542513256344,0.0871088506996905,-0.0056745842529966,0.1112250775554475,0.0928450820099708,-0.0263870181703996,-0.0285017856863163,0.0012627350230422,0.0009123205228079,0.0085387647188713,-0.0145891219889181,0.0490347529390931,-0.0398397793874422,0.0113705183712543,-0.0464956665831631,0.0827209641216475,0.087730954668817,0.116253797131939,0.0508740351748792,0.1648185419468235,0.1237100595818253,-0.0244741995137733,0.0264397631987227,0.1238347197929676,0.1557897569387737,0.0982946274210479,0.1310849209485724,0.1420205170503869,0.102869901925877,0.0597116754364853,0.0999366548362407,0.1495769497773061,0.0163800619726915,0.1282953692480953,0.1137777236570949,0.0404272239906537,-0.0141389868928428,-0.1120655294879712,-0.0192202120657428,-0.078814159764472,-0.0881625467499688,-0.0838379496229628,-0.1369008024881776,-0.046220563182938,-0.1368685615398871,-0.0914750354605821,-0.1118439793358787,-0.1400018591089829,-0.0164460762638402,-0.1507249794331734,-0.1495262941627629,-0.0586899784315885,-0.0758837945772125,-0.0178587018259481,-0.0372533300284421,-0.0800556295529371,-0.0751108089196539
